20, 0.000006, 4.020000, 0.000078, 0.007813, 0.390625, 19.531250, 6.283181, 
20, 0.000200, 4.020000, 0.000271, 0.009664, 0.092567, -14.902876, 6.283060, 
20, 0.000634, 4.020000, 0.000706, 0.021741, 0.603852, 25.564225, 6.282786, 
20, 0.001407, 4.019999, 0.001479, 0.038641, 0.845006, 12.057723, 6.282299, 
20, 0.002614, 4.019998, 0.002686, 0.060352, 1.085568, 12.028069, 6.281538, 
20, 0.004351, 4.019994, 0.004423, 0.086856, 1.325163, 11.979763, 6.280440, 
20, 0.006714, 4.019986, 0.006786, 0.118122, 1.563327, 11.908198, 6.278945, 
20, 0.009796, 4.019970, 0.009868, 0.154112, 1.799513, 11.809287, 6.276988, 
20, 0.013691, 4.019941, 0.013763, 0.194774, 2.033093, 11.678999, 6.274506, 
20, 0.018492, 4.019892, 0.018564, 0.240042, 2.263374, 11.514074, 6.271432, 
20, 0.024288, 4.019813, 0.024361, 0.289834, 2.489610, 11.311779, 6.267701, 
20, 0.031168, 4.019691, 0.031242, 0.344054, 2.711018, 11.070421, 6.263243, 
20, 0.039218, 4.019509, 0.039294, 0.402591, 2.926811, 10.789623, 6.257987, 
20, 0.048520, 4.019246, 0.048600, 0.465315, 3.136230, 10.470982, 6.251858, 
20, 0.059156, 4.018875, 0.059242, 0.532087, 3.338598, 10.118381, 6.244780, 
20, 0.071200, 4.018364, 0.071297, 0.602755, 3.533382, 9.739223, 6.236673, 
20, 0.084725, 4.017672, 0.084840, 0.677161, 3.720289, 9.345321, 6.227454, 
20, 0.099800, 4.016752, 0.099943, 0.755148, 3.899372, 8.954176, 6.217036, 
20, 0.116489, 4.015549, 0.116675, 0.836572, 4.071194, 8.591101, 6.205330, 
20, 0.134849, 4.013996, 0.135101, 0.921312, 4.237009, 8.290732, 6.192245, 
20, 0.154892, 4.012022, 0.155241, 1.007011, 4.284942, 2.396629, 6.177720, 
20, 0.176581, 4.009551, 0.177070, 1.091453, 4.222113, -3.141450, 6.161729, 
20, 0.199879, 4.006501, 0.200567, 1.174843, 4.169478, -2.631728, 6.144252, 
20, 0.224753, 4.002782, 0.225717, 1.257496, 4.132662, -1.840815, 6.125273, 
20, 0.251172, 3.998298, 0.252514, 1.339859, 4.118176, -0.724282, 6.104786, 
20, 0.279114, 3.992942, 0.280965, 1.422526, 4.133350, 0.758693, 6.082797, 
20, 0.308564, 3.986600, 0.311090, 1.506250, 4.186157, 2.640339, 6.059328, 
20, 0.339518, 3.979146, 0.342928, 1.591948, 4.284903, 4.937290, 6.034420, 
20, 0.371986, 3.970442, 0.376543, 1.680703, 4.437766, 7.643151, 6.008134, 
20, 0.405991, 3.960337, 0.412017, 1.773746, 4.652171, 10.720295, 5.980559, 
20, 0.441573, 3.948662, 0.449466, 1.872427, 4.934040, 14.093451, 5.951809, 
20, 0.478787, 3.935233, 0.489029, 1.978166, 5.286959, 17.645907, 5.922028, 
20, 0.517661, 3.919862, 0.530831, 2.090104, 5.596888, 15.496462, 5.891423, 
20, 0.558189, 3.902369, 0.574974, 2.207122, 5.850900, 12.700594, 5.860256, 
20, 0.600375, 3.882572, 0.621574, 2.330014, 6.144592, 14.684612, 5.828807, 
