dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.466647,12.542359,0.467104,0.838147,0.793099,-0.002969,0.074597
0.020000,0.483678,12.543656,0.484184,0.854007,0.793016,-0.004132,0.077346
0.020000,0.501022,12.545024,0.501581,0.869865,0.792910,-0.005297,0.080147
0.020000,0.518677,12.546468,0.519296,0.885721,0.792779,-0.006544,0.082999
0.020000,0.536644,12.547989,0.537327,0.901573,0.792623,-0.007811,0.085903
0.020000,0.554923,12.549590,0.555675,0.917422,0.792438,-0.009258,0.088859
0.020000,0.573512,12.551274,0.574341,0.933267,0.792225,-0.010641,0.091866
0.020000,0.592411,12.553045,0.593323,0.949106,0.791981,-0.012211,0.094925
0.020000,0.611621,12.554904,0.612622,0.964940,0.791705,-0.013788,0.098034
0.020000,0.631139,12.556854,0.632237,0.980768,0.791397,-0.015417,0.101196
0.020000,0.650965,12.558900,0.652169,0.996589,0.791053,-0.017182,0.104408
0.020000,0.671100,12.561043,0.672417,1.012403,0.790673,-0.019029,0.107671
0.020000,0.691541,12.563287,0.692981,1.028208,0.790255,-0.020866,0.110984
0.020000,0.712289,12.565634,0.713861,1.044004,0.789798,-0.022852,0.114349
0.020000,0.733342,12.568089,0.735057,1.059790,0.789300,-0.024899,0.117763
0.020000,0.754700,12.570653,0.756568,1.075565,0.788761,-0.026989,0.121228
0.020000,0.776361,12.573331,0.778395,1.091329,0.788176,-0.029230,0.124742
0.020000,0.798326,12.576125,0.800536,1.107080,0.787547,-0.031442,0.128306
0.020000,0.820593,12.579038,0.822993,1.122817,0.786870,-0.033857,0.131919
0.020000,0.843160,12.582075,0.845764,1.138540,0.786145,-0.036224,0.135582
0.020000,0.866027,12.585237,0.868849,1.154247,0.785370,-0.038762,0.139293
0.020000,0.889193,12.588530,0.892247,1.169938,0.784543,-0.041340,0.143052
0.020000,0.912657,12.591955,0.915959,1.185612,0.783664,-0.043961,0.146860
0.020000,0.936417,12.595516,0.939985,1.201266,0.782730,-0.046736,0.150715
0.020000,0.960472,12.599218,0.964323,1.216901,0.781739,-0.049507,0.154617
0.020000,0.984820,12.603062,0.988973,1.232515,0.780692,-0.052375,0.158566
0.020000,1.009461,12.607053,1.013935,1.248106,0.779585,-0.055328,0.162561
0.020000,1.034393,12.611194,1.039209,1.263675,0.778418,-0.058347,0.166603
0.020000,1.059615,12.615488,1.064793,1.279219,0.777190,-0.061420,0.170689
0.020000,1.085124,12.619939,1.090688,1.294737,0.775899,-0.064538,0.174821
0.020000,1.110920,12.624551,1.116892,1.310227,0.774543,-0.067787,0.178996
0.020000,1.137000,12.629326,1.143406,1.325690,0.773123,-0.071001,0.183216
0.020000,1.163363,12.634269,1.170229,1.341123,0.771636,-0.074369,0.187478
0.020000,1.190007,12.639383,1.197359,1.356524,0.770082,-0.077711,0.191783
0.020000,1.216930,12.644672,1.224797,1.371893,0.768459,-0.081141,0.196129
0.020000,1.244131,12.650138,1.252542,1.387229,0.766767,-0.084607,0.200517
0.020000,1.271607,12.655786,1.280592,1.402529,0.765004,-0.088134,0.204945
0.020000,1.299357,12.661619,1.308948,1.417792,0.763171,-0.091667,0.209412
0.020000,1.327377,12.667640,1.337608,1.433018,0.761266,-0.095265,0.213919
0.020000,1.355667,12.673853,1.366572,1.448203,0.759288,-0.098863,0.218463
0.020000,1.384224,12.680262,1.395839,1.463348,0.757238,-0.102514,0.223045
0.020000,1.413045,12.686869,1.425408,1.478450,0.755115,-0.106172,0.227662
0.020000,1.442129,12.693678,1.455279,1.493509,0.752918,-0.109844,0.232316
0.020000,1.471472,12.700693,1.485449,1.508522,0.750647,-0.113517,0.237003
0.020000,1.501074,12.707917,1.515919,1.523488,0.748303,-0.117218,0.241724
0.020000,1.530929,12.715354,1.546687,1.538406,0.745885,-0.120900,0.246478
0.020000,1.561038,12.723005,1.577752,1.553273,0.743394,-0.124553,0.251263
0.020000,1.591396,12.730876,1.609114,1.568090,0.740829,-0.128244,0.256079
0.020000,1.622001,12.738969,1.640771,1.582854,0.738192,-0.131876,0.260924
0.020000,1.652851,12.747286,1.672722,1.597563,0.735482,-0.135488,0.265797
0.020000,1.683942,12.755832,1.704967,1.612217,0.732701,-0.139062,0.270697
0.020000,1.715272,12.764610,1.737503,1.626814,0.729848,-0.142630,0.275623
0.020000,1.746838,12.773622,1.770330,1.641353,0.726926,-0.146107,0.280574
0.020000,1.778636,12.782871,1.803447,1.655832,0.723935,-0.149554,0.285548
0.020000,1.810665,12.792361,1.836852,1.670249,0.720876,-0.152949,0.290545
