20, 0.000007, 4.020000, 0.000079, 0.007895, 0.394737, 19.736842, 6.283181, 
20, 0.000202, 4.020000, 0.000274, 0.009766, 0.093542, -15.059765, 6.283058, 
20, 0.000641, 4.020000, 0.000714, 0.021970, 0.610207, 25.833255, 6.282781, 
20, 0.001422, 4.019999, 0.001495, 0.039048, 0.853894, 12.184380, 6.282289, 
20, 0.002642, 4.019998, 0.002714, 0.060987, 1.096977, 12.154150, 6.281520, 
20, 0.004398, 4.019994, 0.004470, 0.087769, 1.339073, 12.104786, 6.280411, 
20, 0.006785, 4.019985, 0.006857, 0.119363, 1.579708, 12.031734, 6.278900, 
20, 0.009899, 4.019969, 0.009972, 0.155729, 1.818322, 11.930724, 6.276922, 
20, 0.013836, 4.019939, 0.013908, 0.196815, 2.054277, 11.797751, 6.274414, 
20, 0.018686, 4.019889, 0.018759, 0.242552, 2.286865, 11.629406, 6.271308, 
20, 0.024543, 4.019809, 0.024616, 0.292859, 2.515324, 11.422951, 6.267537, 
20, 0.031494, 4.019684, 0.031569, 0.347636, 2.738859, 11.176740, 6.263031, 
20, 0.039628, 4.019499, 0.039704, 0.406769, 2.956668, 10.890422, 6.257718, 
20, 0.049027, 4.019230, 0.049107, 0.470129, 3.167981, 10.565682, 6.251523, 
20, 0.059771, 4.018852, 0.059858, 0.537571, 3.372114, 10.206642, 6.244368, 
20, 0.071939, 4.018329, 0.072037, 0.608942, 3.568537, 9.821132, 6.236173, 
20, 0.085602, 4.017623, 0.085719, 0.684081, 3.756962, 9.421263, 6.226852, 
20, 0.100830, 4.016684, 0.100975, 0.762830, 3.937474, 9.025605, 6.216319, 
20, 0.117686, 4.015455, 0.117876, 0.845044, 4.110677, 8.660149, 6.204483, 
20, 0.136184, 4.013873, 0.136442, 0.928283, 4.161940, 2.563158, 6.191285, 
20, 0.156244, 4.011878, 0.156600, 1.007925, 3.982093, -8.992338, 6.176732, 
20, 0.177740, 4.009409, 0.178237, 1.081856, 3.696591, -14.275104, 6.160868, 
20, 0.200551, 4.006406, 0.201245, 1.150395, 3.426909, -13.484117, 6.143744, 
20, 0.224562, 4.002812, 0.225524, 1.213933, 3.176911, -12.499881, 6.125420, 
20, 0.249664, 3.998569, 0.250983, 1.272934, 2.950064, -11.342346, 6.105963, 
20, 0.275757, 3.993619, 0.277541, 1.327919, 2.749221, -10.042153, 6.085454, 
20, 0.302749, 3.987910, 0.305130, 1.379446, 2.576389, -8.641629, 6.063982, 
