Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 3.750712, 4.975000, 3.750762, 3.830033, -2.399750, -20.000000, 0.000000, 
20, 3.826193, 4.975000, 3.826243, 3.774038, -2.799750, -20.000000, 0.000000, 
20, 3.900394, 4.975000, 3.900444, 3.710043, -3.199750, -20.000000, 0.000000, 
20, 3.973155, 4.975000, 3.973205, 3.638048, -3.599750, -20.000000, 0.000000, 
20, 4.044316, 4.975000, 4.044366, 3.558053, -3.999750, -20.000000, 0.000000, 
20, 4.113717, 4.975000, 4.113767, 3.470058, -4.399750, -20.000000, 0.000000, 
20, 4.181198, 4.975000, 4.181248, 3.374063, -4.799750, -20.000000, 0.000000, 
20, 4.246600, 4.975000, 4.246650, 3.270068, -5.199750, -20.000000, 0.000000, 
20, 4.309761, 4.975000, 4.309811, 3.158073, -5.599750, -20.000000, 0.000000, 
20, 4.370523, 4.975000, 4.370573, 3.038077, -5.999750, -20.000000, 0.000000, 
20, 4.428724, 4.975000, 4.428774, 2.910082, -6.399750, -20.000000, 0.000000, 
20, 4.484206, 4.975000, 4.484256, 2.774087, -6.799750, -20.000000, 0.000000, 
20, 4.536808, 4.975000, 4.536858, 2.630092, -7.199750, -20.000000, 0.000000, 
20, 4.586370, 4.975000, 4.586420, 2.478097, -7.599750, -20.000000, 0.000000, 
20, 4.632772, 4.975000, 4.632822, 2.320100, -7.899875, -15.006250, 0.000000, 
20, 4.675974, 4.975000, 4.676024, 2.160100, -8.000000, -5.006250, 0.000000, 
20, 4.715976, 4.975000, 4.716026, 2.000100, -8.000000, -0.000000, 0.000000, 
20, 4.752778, 4.975000, 4.752828, 1.840100, -8.000000, 0.000000, 0.000000, 
20, 4.786380, 4.975000, 4.786430, 1.680100, -8.000000, 0.000000, 0.000000, 
20, 4.816822, 4.975000, 4.816872, 1.522097, -7.900125, 4.993750, 0.000000, 
20, 4.844224, 4.975000, 4.844274, 1.370092, -7.600250, 14.993750, 0.000000, 
20, 4.868746, 4.975000, 4.868796, 1.226087, -7.200250, 20.000000, 0.000000, 
20, 4.890547, 4.975000, 4.890597, 1.090082, -6.800250, 20.000000, 0.000000, 
20, 4.909789, 4.975000, 4.909839, 0.962077, -6.400250, 20.000000, 0.000000, 
20, 4.926630, 4.975000, 4.926680, 0.842072, -6.000250, 20.000000, 0.000000, 
20, 4.941232, 4.975000, 4.941282, 0.730067, -5.600250, 20.000000, 0.000000, 
20, 4.953753, 4.975000, 4.953803, 0.626062, -5.200250, 20.000000, 0.000000, 
20, 4.964354, 4.975000, 4.964404, 0.530057, -4.800250, 20.000000, 0.000000, 
20, 4.973195, 4.975000, 4.973245, 0.442052, -4.400250, 20.000000, 0.000000, 
20, 4.980436, 4.975000, 4.980486, 0.362047, -4.000250, 20.000000, 0.000000, 
20, 4.986237, 4.975000, 4.986287, 0.290042, -3.600250, 20.000000, 0.000000, 
20, 4.990758, 4.975000, 4.990808, 0.226037, -3.200250, 20.000000, 0.000000, 
20, 4.994158, 4.975000, 4.994208, 0.170032, -2.800250, 20.000000, 0.000000, 
20, 4.996599, 4.975000, 4.996649, 0.122027, -2.400250, 20.000000, 0.000000, 
20, 4.998239, 4.975000, 4.998289, 0.082022, -2.000250, 20.000000, 0.000000, 
20, 4.999240, 4.975000, 4.999290, 0.050017, -1.600250, 20.000000, 0.000000, 
20, 4.999760, 4.975000, 4.999810, 0.026012, -1.200250, 20.000000, 0.000000, 
20, 4.999960, 4.975000, 5.000010, 0.010007, -0.800250, 20.000000, 0.000000, 
20, 5.000000, 4.975000, 5.000050, 0.002002, -0.400250, 20.000000, 0.000000, 
20, 5.000000, 4.975000, 5.000050, 0.000000, -0.100125, 15.006250, 0.000000, 
