20, -0.000005, 12.520000, 0.000020, 0.001961, 0.098039, 4.901961, 6.283180, 
20, 0.000010, 12.520000, 0.000035, 0.000757, -0.060178, -7.910848, 0.000001, 
20, 0.000200, 12.520000, 0.000224, 0.009482, 0.436249, 24.821346, 0.000014, 
20, 0.000537, 12.520000, 0.000562, 0.016857, 0.368750, -3.374964, 0.000038, 
20, 0.001064, 12.520000, 0.001088, 0.026339, 0.474102, 5.267590, 0.000075, 
20, 0.001822, 12.520000, 0.001847, 0.037928, 0.579448, 5.267300, 0.000129, 
20, 0.002855, 12.520000, 0.002879, 0.051624, 0.684785, 5.266861, 0.000202, 
20, 0.004203, 12.520001, 0.004228, 0.067426, 0.790110, 5.266253, 0.000298, 
20, 0.005910, 12.520001, 0.005935, 0.085334, 0.895419, 5.265442, 0.000419, 
20, 0.008017, 12.520002, 0.008042, 0.105349, 1.000707, 5.264404, 0.000568, 
20, 0.010566, 12.520004, 0.010591, 0.127468, 1.105969, 5.263105, 0.000748, 
20, 0.013600, 12.520007, 0.013625, 0.151692, 1.211199, 5.261517, 0.000963, 
20, 0.017160, 12.520010, 0.017185, 0.178020, 1.316392, 5.259612, 0.001215, 
20, 0.021289, 12.520016, 0.021314, 0.206451, 1.421539, 5.257363, 0.001506, 
20, 0.026029, 12.520024, 0.026054, 0.236983, 1.526633, 5.254726, 0.001841, 
20, 0.031421, 12.520035, 0.031446, 0.269617, 1.631667, 5.251691, 0.002221, 
20, 0.037508, 12.520050, 0.037533, 0.304349, 1.736631, 5.248204, 0.002650, 
20, 0.044332, 12.520069, 0.044357, 0.341180, 1.841516, 5.244253, 0.003130, 
20, 0.051934, 12.520095, 0.051959, 0.380106, 1.946312, 5.239795, 0.003665, 
20, 0.060356, 12.520129, 0.060381, 0.421126, 2.051008, 5.234793, 0.004256, 
20, 0.069641, 12.520171, 0.069666, 0.464238, 2.155593, 5.229225, 0.004907, 
20, 0.079830, 12.520225, 0.079855, 0.509439, 2.260053, 5.223046, 0.005620, 
20, 0.090964, 12.520292, 0.090989, 0.556726, 2.364378, 5.216224, 0.006397, 
20, 0.103086, 12.520374, 0.103111, 0.606097, 2.468552, 5.208720, 0.007242, 
20, 0.116236, 12.520476, 0.116262, 0.657549, 2.572562, 5.200503, 0.008156, 
20, 0.130457, 12.520599, 0.130484, 0.711077, 2.676393, 5.191521, 0.009142, 
20, 0.145790, 12.520747, 0.145817, 0.766677, 2.780028, 5.181748, 0.010203, 
20, 0.162276, 12.520925, 0.162304, 0.824346, 2.883451, 5.171137, 0.011340, 
20, 0.179956, 12.521136, 0.179986, 0.884079, 2.986643, 5.159639, 0.012556, 
20, 0.198872, 12.521386, 0.198903, 0.945871, 3.089588, 5.147224, 0.013852, 
20, 0.219043, 12.521679, 0.219077, 1.008666, 3.139737, 2.507459, 0.015230, 
20, 0.240469, 12.522021, 0.240505, 1.071408, 3.137146, -0.129530, 0.016687, 
20, 0.263147, 12.522417, 0.263187, 1.134096, 3.134381, -0.138257, 0.018223, 
20, 0.287077, 12.522872, 0.287121, 1.196725, 3.131440, -0.147075, 0.019837, 
20, 0.312237, 12.523393, 0.312286, 1.258242, 3.075858, -2.779069, 0.021526, 
20, 0.338582, 12.523983, 0.338638, 1.317597, 2.967729, -5.406450, 0.023285, 
20, 0.366070, 12.524648, 0.366134, 1.374788, 2.859582, -5.407370, 0.025112, 
20, 0.394657, 12.525393, 0.394730, 1.429817, 2.751432, -5.407472, 0.027001, 
20, 0.424299, 12.526223, 0.424384, 1.482683, 2.643297, -5.406773, 0.028948, 
20, 0.454953, 12.527141, 0.455052, 1.533387, 2.535191, -5.405280, 0.030950, 
20, 0.486575, 12.528153, 0.486690, 1.581929, 2.427131, -5.403012, 0.033002, 
20, 0.519122, 12.529262, 0.519256, 1.628312, 2.319132, -5.399984, 0.035101, 
20, 0.552551, 12.530471, 0.552707, 1.672536, 2.211207, -5.396213, 0.037241, 
20, 0.586818, 12.531785, 0.586999, 1.714604, 2.103373, -5.391715, 0.039420, 
20, 0.621880, 12.533207, 0.622089, 1.754516, 1.995643, -5.386504, 0.041633, 
20, 0.657692, 12.534739, 0.657935, 1.792277, 1.888031, -5.380611, 0.043877, 
20, 0.694213, 12.536384, 0.694493, 1.827888, 1.780550, -5.374041, 0.046146, 
20, 0.731398, 12.538144, 0.731720, 1.861352, 1.673213, -5.366831, 0.048439, 
20, 0.769205, 12.540021, 0.769573, 1.892673, 1.566033, -5.358992, 0.050750, 
20, 0.807591, 12.542016, 0.808010, 1.921853, 1.459022, -5.350555, 0.053077, 
20, 0.846511, 12.544129, 0.846988, 1.948897, 1.352191, -5.341547, 0.055416, 
20, 0.885924, 12.546362, 0.886464, 1.973808, 1.245552, -5.331991, 0.057762, 
20, 0.925787, 12.548714, 0.926396, 1.996590, 1.139113, -5.321919, 0.060114, 
