20, 0.000078, 3.020000, 0.000154, 0.015385, 0.769231, 38.461538, 0.000017, 
20, 0.000861, 3.020000, 0.000937, 0.039163, 1.188927, 20.984817, 0.000188, 
20, 0.002623, 3.020001, 0.002700, 0.088122, 2.447944, 62.950862, 0.000574, 
20, 0.005757, 3.020004, 0.005833, 0.156678, 3.427812, 48.993386, 0.001260, 
20, 0.010654, 3.020012, 0.010730, 0.244853, 4.408733, 49.046072, 0.002332, 
20, 0.017708, 3.020034, 0.017784, 0.352680, 5.391372, 49.131928, 0.003878, 
20, 0.027312, 3.020082, 0.027388, 0.480211, 6.376541, 49.258426, 0.005986, 
20, 0.039862, 3.020174, 0.039938, 0.627515, 7.365185, 49.432210, 0.008745, 
20, 0.055754, 3.020341, 0.055832, 0.794682, 8.358368, 49.659167, 0.012247, 
20, 0.075389, 3.020624, 0.075468, 0.981827, 9.357226, 49.942890, 0.016586, 
20, 0.099166, 3.021081, 0.099250, 1.189085, 10.362928, 50.285080, 0.021858, 
20, 0.127490, 3.021790, 0.127583, 1.416617, 11.376601, 50.683698, 0.028163, 
20, 0.160765, 3.022851, 0.160875, 1.664602, 12.399248, 51.132324, 0.035603, 
20, 0.199201, 3.024386, 0.199342, 1.923364, 12.938076, 26.941407, 0.044244, 
20, 0.242812, 3.026532, 0.243005, 2.183152, 12.989421, 2.567251, 0.054104, 
20, 0.291605, 3.029446, 0.291885, 2.444017, 13.043240, 2.690929, 0.065207, 
20, 0.345587, 3.033306, 0.346005, 2.705967, 13.097484, 2.712218, 0.077574, 
20, 0.404754, 3.038311, 0.405384, 2.968959, 13.149630, 2.607288, 0.091226, 
20, 0.469098, 3.044682, 0.470042, 3.232892, 13.196633, 2.350185, 0.106184, 
20, 0.538593, 3.052661, 0.539993, 3.497589, 13.234862, 1.911435, 0.122462, 
20, 0.613201, 3.062511, 0.615249, 3.762791, 13.260083, 1.261065, 0.140071, 
20, 0.692865, 3.074513, 0.695812, 4.028140, 13.267456, 0.368629, 0.159014, 
20, 0.777503, 3.088967, 0.781675, 4.293172, 13.251589, -0.793339, 0.179284, 
20, 0.867008, 3.106187, 0.872822, 4.557305, 13.206656, -2.246652, 0.200864, 
20, 0.961241, 3.126498, 0.969218, 4.819837, 13.126594, -4.003105, 0.223720, 
20, 1.059835, 3.150181, 1.070617, 5.069928, 12.504558, -31.101832, 0.247755, 
20, 1.162200, 3.177444, 1.176550, 5.296680, 11.337589, -58.348438, 0.272808, 
20, 1.267725, 3.208448, 1.286536, 5.499254, 10.128691, -60.444903, 0.298699, 
20, 1.375782, 3.243298, 1.400074, 5.676918, 8.883215, -62.273800, 0.325233, 
20, 1.485739, 3.282039, 1.516656, 5.829105, 7.609379, -63.691801, 0.352204, 
20, 1.596966, 3.324648, 1.635765, 5.955463, 6.317885, -64.574706, 0.379399, 
20, 1.708849, 3.371036, 1.756883, 6.055888, 5.021249, -64.831788, 0.406603, 
20, 1.820796, 3.421049, 1.879494, 6.130546, 3.732907, -64.417115, 0.433604, 
20, 1.932252, 3.474471, 2.003091, 6.179870, 2.466201, -63.335275, 0.460198, 
20, 2.042703, 3.531030, 2.127182, 6.204538, 1.233395, -61.640300, 0.486197, 
20, 2.151686, 3.590409, 2.251291, 6.205435, 0.044833, -59.428105, 0.511429, 
20, 2.258785, 3.652251, 2.374963, 6.183602, -1.091645, -56.823882, 0.535745, 
20, 2.363641, 3.716172, 2.497766, 6.140182, -2.170988, -53.967138, 0.559016, 
20, 2.466101, 3.781871, 2.619480, 6.085683, -2.724935, -27.697392, 0.581176, 
20, 2.566196, 3.849147, 2.740084, 6.030181, -2.775145, -2.510461, 0.602202, 
20, 2.663978, 3.917812, 2.859566, 5.974122, -2.802939, -1.389724, 0.622084, 
20, 2.759507, 3.987688, 2.977924, 5.917893, -2.811447, -0.425406, 0.640818, 
20, 2.852859, 4.058610, 3.095160, 5.861817, -2.803806, 0.382037, 0.658408, 
20, 2.944115, 4.130421, 3.211283, 5.806156, -2.783045, 1.038067, 0.674862, 
20, 3.033364, 4.202979, 3.326306, 5.751116, -2.751998, 1.552375, 0.690192, 
