dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000000,4.975000,0.000004,0.000399,0.019961,0.998044,0.000000
0.020000,0.000000,4.975000,0.000004,0.000000,-0.019961,-1.996088,0.000000
0.020000,0.000006,4.975000,0.000010,0.000295,0.014726,1.734354,0.000000
0.020000,0.000070,4.975000,0.000074,0.003194,0.144961,6.511735,0.000000
0.020000,0.000170,4.975000,0.000174,0.004990,0.089824,-2.756845,0.000000
0.020000,0.000313,4.975000,0.000317,0.007186,0.109785,0.998044,0.000000
0.020000,0.000509,4.975000,0.000513,0.009781,0.129746,0.998044,0.000000
0.020000,0.000764,4.975000,0.000768,0.012775,0.149707,0.998044,0.000000
0.020000,0.001088,4.975000,0.001092,0.016168,0.169668,0.998044,0.000000
0.020000,0.001487,4.975000,0.001491,0.019961,0.189628,0.998044,0.000000
0.020000,0.001970,4.975000,0.001974,0.024153,0.209589,0.998044,0.000000
0.020000,0.002545,4.975000,0.002549,0.028744,0.229550,0.998044,0.000000
0.020000,0.003220,4.975000,0.003224,0.033734,0.249511,0.998044,0.000000
0.020000,0.004002,4.975000,0.004006,0.039123,0.269472,0.998044,0.000000
0.020000,0.004900,4.975000,0.004904,0.044912,0.289433,0.998044,0.000000
0.020000,0.005922,4.975000,0.005926,0.051100,0.309394,0.998044,0.000000
0.020000,0.007076,4.975000,0.007080,0.057687,0.329355,0.998044,0.000000
0.020000,0.008370,4.975000,0.008373,0.064673,0.349315,0.998044,0.000000
0.020000,0.009811,4.975000,0.009815,0.072059,0.369276,0.998044,0.000000
0.020000,0.011408,4.975000,0.011412,0.079844,0.389237,0.998044,0.000000
0.020000,0.013168,4.975000,0.013172,0.088028,0.409198,0.998044,0.000000
0.020000,0.015100,4.975000,0.015104,0.096611,0.429159,0.998044,0.000000
0.020000,0.017212,4.975000,0.017216,0.105593,0.449120,0.998044,0.000000
0.020000,0.019512,4.975000,0.019516,0.114975,0.469081,0.998044,0.000000
0.020000,0.022003,4.975000,0.022007,0.124556,0.479061,0.499022,0.000000
0.020000,0.024686,4.975000,0.024690,0.134137,0.479061,-0.000000,0.000000
0.020000,0.027560,4.975000,0.027564,0.143718,0.479061,0.000000,0.000000
0.020000,0.030626,4.975000,0.030630,0.153300,0.479061,-0.000000,0.000000
0.020000,0.033884,4.975000,0.033887,0.162881,0.479061,0.000000,0.000000
0.020000,0.037333,4.975000,0.037337,0.172462,0.479061,-0.000000,0.000000
0.020000,0.040974,4.975000,0.040978,0.182043,0.479061,0.000000,0.000000
0.020000,0.044806,4.975000,0.044810,0.191624,0.479061,-0.000000,0.000000
0.020000,0.048830,4.975000,0.048834,0.201206,0.479061,0.000000,0.000000
0.020000,0.053046,4.975000,0.053050,0.210787,0.479061,0.000000,0.000000
0.020000,0.057453,4.975000,0.057457,0.220368,0.479061,0.000000,0.000000
0.020000,0.062052,4.975000,0.062056,0.229949,0.479061,0.000000,0.000000
0.020000,0.066843,4.975000,0.066847,0.239531,0.479061,-0.000000,0.000000
