Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 11.120386, 15.052431, 5.803930, 6.030373, 0.346059, 0.003747, 0.138848, 
20, 11.239976, 15.069099, 5.924676, 6.037296, 0.346154, 0.004767, 0.138087, 
20, 11.359717, 15.085686, 6.045560, 6.044221, 0.346268, 0.005715, 0.137185, 
20, 11.479611, 15.102175, 6.166583, 6.051149, 0.346400, 0.006574, 0.136141, 
20, 11.599661, 15.118549, 6.287745, 6.058080, 0.346546, 0.007328, 0.134955, 
20, 11.719869, 15.134791, 6.409045, 6.065015, 0.346706, 0.007961, 0.133629, 
20, 11.840237, 15.150884, 6.530484, 6.071952, 0.346875, 0.008455, 0.132160, 
20, 11.960768, 15.166809, 6.652062, 6.078893, 0.347051, 0.008794, 0.130550, 
20, 12.081462, 15.182550, 6.773779, 6.085838, 0.347230, 0.008960, 0.128798, 
20, 12.202323, 15.198089, 6.895634, 6.092786, 0.347409, 0.008937, 0.126905, 
20, 12.323352, 15.213407, 7.017629, 6.099737, 0.347583, 0.008708, 0.124869, 
20, 12.444552, 15.228488, 7.139763, 6.106692, 0.347748, 0.008255, 0.122692, 
20, 12.565923, 15.243312, 7.262036, 6.113650, 0.347899, 0.007561, 0.120372, 
20, 12.687467, 15.257864, 7.384448, 6.120611, 0.348031, 0.006608, 0.117911, 
20, 12.809186, 15.272123, 7.507000, 6.127574, 0.348139, 0.005381, 0.115307, 
20, 12.931081, 15.286073, 7.629690, 6.134538, 0.348216, 0.003860, 0.112562, 
20, 13.053153, 15.299695, 7.752520, 6.141503, 0.348257, 0.002031, 0.109674, 
20, 13.175404, 15.312971, 7.875490, 6.148468, 0.348254, -0.000126, 0.106644, 
20, 13.297834, 15.325882, 7.998598, 6.155432, 0.348202, -0.002627, 0.103472, 
20, 13.420443, 15.338410, 8.121846, 6.162394, 0.348092, -0.005487, 0.100157, 
20, 13.543233, 15.350537, 8.245233, 6.169353, 0.347917, -0.008724, 0.096701, 
20, 13.666075, 15.362232, 8.368631, 6.169877, 0.026236, -16.084071, 0.093107, 
20, 13.788677, 15.373451, 8.491745, 6.155689, -0.709414, -36.782494, 0.089384, 
20, 13.910706, 15.384153, 8.614243, 6.124906, -1.539170, -41.487827, 0.085545, 
20, 14.031831, 15.394301, 8.735792, 6.077453, -2.372636, -41.673294, 0.081603, 
20, 14.151715, 15.403864, 8.856057, 6.013258, -3.209731, -41.854744, 0.077574, 
20, 14.270022, 15.412817, 8.974702, 5.932251, -4.050345, -42.030689, 0.073473, 
20, 14.386412, 15.421142, 9.091389, 5.834365, -4.894338, -42.199645, 0.069320, 
20, 14.500544, 15.428827, 9.205780, 5.719534, -5.741541, -42.360149, 0.065133, 
20, 14.612076, 15.435868, 9.317534, 5.587699, -6.591756, -42.510775, 0.060933, 
20, 14.720664, 15.442265, 9.426310, 5.438803, -7.444759, -42.650147, 0.056741, 
20, 14.825962, 15.448027, 9.531766, 5.272797, -8.300298, -42.776956, 0.052580, 
20, 14.927625, 15.453169, 9.633559, 5.089636, -9.158098, -42.889969, 0.048474, 
20, 15.025305, 15.457712, 9.731344, 4.889278, -10.017859, -42.988046, 0.044447, 
20, 15.118655, 15.461681, 9.824778, 4.671693, -10.879262, -43.070142, 0.040524, 
20, 15.207326, 15.465108, 9.913515, 4.436854, -11.741968, -43.135312, 0.036731, 
20, 15.291100, 15.468034, 9.997340, 4.191263, -12.279540, -26.878587, 0.033088, 
20, 15.369927, 15.470506, 10.076206, 3.943291, -12.398608, -5.953412, 0.029607, 
20, 15.443794, 15.472572, 10.150102, 3.694808, -12.424162, -1.277709, 0.026300, 
20, 15.512690, 15.474277, 10.219019, 3.445849, -12.447943, -1.189044, 0.023176, 
20, 15.576604, 15.475665, 10.282948, 3.196449, -12.469969, -1.101291, 0.020243, 
20, 15.635526, 15.476777, 10.341881, 2.946644, -12.490260, -1.014554, 0.017510, 
20, 15.689448, 15.477654, 10.395811, 2.696467, -12.508838, -0.928919, 0.014986, 
20, 15.738363, 15.478330, 10.444730, 2.445953, -12.525727, -0.844433, 0.012675, 
20, 15.782263, 15.478841, 10.488632, 2.195134, -12.540949, -0.761119, 0.010586, 
20, 15.821142, 15.479216, 10.527513, 1.944043, -12.554529, -0.678968, 0.008723, 
20, 15.855126, 15.479485, 10.561499, 1.699266, -12.238885, 15.782170, 0.007084, 
20, 15.884510, 15.479672, 10.590883, 1.469239, -11.501348, 36.876834, 0.005661, 
20, 15.909627, 15.479799, 10.616000, 1.255851, -10.669394, 41.597717, 0.004438, 
20, 15.930809, 15.479882, 10.637183, 1.059139, -9.835574, 41.691006, 0.003404, 
20, 15.948392, 15.479934, 10.654766, 0.879136, -9.000178, 41.769785, 0.002542, 
20, 15.962709, 15.479966, 10.669083, 0.715866, -8.163470, 41.835403, 0.001839, 
20, 15.974096, 15.479983, 10.680470, 0.569353, -7.325687, 41.889154, 0.001279, 
20, 15.982889, 15.479993, 10.689262, 0.439612, -6.487041, 41.932302, 0.000845, 
20, 15.989422, 15.479997, 10.695796, 0.326657, -5.647720, 41.966068, 0.000523, 
20, 15.994032, 15.479999, 10.700406, 0.230500, -4.807887, 41.991645, 0.000295, 
20, 15.997055, 15.480000, 10.703429, 0.151146, -3.967683, 42.010200, 0.000146, 
20, 15.998827, 15.480000, 10.705201, 0.088601, -3.127225, 42.022885, 0.000058, 
20, 15.999684, 15.480000, 10.706058, 0.042869, -2.286608, 42.030838, 0.000016, 
20, 15.999963, 15.480000, 10.706337, 0.013951, -1.445905, 42.035179, 0.000002, 
20, 16.000000, 15.480000, 10.706374, 0.001848, -0.605164, 42.037042, 6.283185, 
20, 16.000000, 15.480000, 10.706374, 0.000000, -0.092395, 25.638468, 6.283185, 
