dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.716829,4.432434,17.242746,7.409794,-6.000000,0.000000,0.195446
0.020000,18.860903,4.461594,17.389742,7.289794,-6.000000,0.000000,0.203985
0.020000,19.002374,4.491490,17.534338,7.169794,-6.000000,-0.000000,0.212551
0.020000,19.141240,4.522081,17.676534,7.049794,-6.000000,0.000000,0.221135
0.020000,19.277498,4.553327,17.816330,6.929794,-6.000000,0.000000,0.229725
0.020000,19.411149,4.585186,17.953726,6.809794,-6.000000,-0.000000,0.238312
0.020000,19.542192,4.617614,18.088722,6.689794,-6.000000,-0.000000,0.246886
0.020000,19.670627,4.650566,18.221318,6.569794,-6.000000,0.000000,0.255439
0.020000,19.796457,4.683998,18.351513,6.449794,-6.000000,-0.000000,0.263959
0.020000,19.919685,4.717862,18.479309,6.329794,-6.000000,0.000000,0.272438
0.020000,20.040312,4.752111,18.604705,6.209794,-6.000000,-0.000000,0.280867
0.020000,20.158345,4.786697,18.727701,6.089794,-6.000000,-0.000000,0.289238
0.020000,20.273787,4.821573,18.848297,5.969794,-6.000000,0.000000,0.297541
0.020000,20.386646,4.856688,18.966493,5.849794,-6.000000,0.000000,0.305769
0.020000,20.496928,4.891994,19.082289,5.729794,-6.000000,-0.000000,0.313914
0.020000,20.604641,4.927442,19.195685,5.609794,-6.000000,0.000000,0.321969
0.020000,20.709792,4.962983,19.306681,5.489794,-6.000000,0.000000,0.329925
0.020000,20.812392,4.998567,19.415276,5.369794,-6.000000,0.000000,0.337776
0.020000,20.912450,5.034147,19.521472,5.249794,-6.000000,0.000000,0.345516
0.020000,21.009977,5.069672,19.625268,5.129794,-6.000000,-0.000000,0.353138
0.020000,21.104984,5.105095,19.726664,5.009794,-6.000000,0.000000,0.360637
0.020000,21.197482,5.140368,19.825660,4.889794,-6.000000,0.000000,0.368005
0.020000,21.287484,5.175445,19.922256,4.769794,-6.000000,-0.000000,0.375240
0.020000,21.375003,5.210277,20.016452,4.649794,-6.000000,0.000000,0.382334
0.020000,21.460051,5.244820,20.108248,4.529794,-6.000000,0.000000,0.389284
0.020000,21.542643,5.279029,20.197643,4.409794,-6.000000,0.000000,0.396084
0.020000,21.622791,5.312859,20.284639,4.289794,-6.000000,0.000000,0.402732
0.020000,21.700511,5.346268,20.369235,4.169794,-6.000000,0.000000,0.409223
0.020000,21.775816,5.379211,20.451431,4.049794,-6.000000,0.000000,0.415554
0.020000,21.848721,5.411650,20.531227,3.929794,-6.000000,-0.000000,0.421722
0.020000,21.919240,5.443542,20.608623,3.809794,-6.000000,0.000000,0.427722
0.020000,21.987389,5.474849,20.683619,3.689794,-6.000000,-0.000000,0.433553
0.020000,22.053181,5.505532,20.756215,3.569794,-6.000000,0.000000,0.439213
0.020000,22.116633,5.535555,20.826411,3.449794,-6.000000,0.000000,0.444698
0.020000,22.177757,5.564882,20.894206,3.329794,-6.000000,-0.000000,0.450007
0.020000,22.236569,5.593479,20.959602,3.209794,-6.000000,0.000000,0.455138
0.020000,22.293083,5.621311,21.022598,3.089794,-6.000000,-0.000000,0.460089
0.020000,22.347314,5.648346,21.083194,2.969794,-6.000000,0.000000,0.464859
0.020000,22.399274,5.674555,21.141390,2.849794,-6.000000,0.000000,0.469446
0.020000,22.448978,5.699906,21.197186,2.729794,-6.000000,0.000000,0.473849
0.020000,22.496439,5.724371,21.250582,2.609794,-6.000000,-0.000000,0.478068
0.020000,22.541670,5.747924,21.301578,2.489794,-6.000000,0.000000,0.482100
0.020000,22.584684,5.770538,21.350173,2.369794,-6.000000,0.000000,0.485946
