50, 1.350085, 23.950000, 0.000309, 0.012346, 0.246914, 4.938272, 6.283176, 
50, 1.351223, 23.950000, 0.001447, 0.022760, 0.208285, -0.772580, 6.283047, 
50, 1.353783, 23.949999, 0.004007, 0.051211, 0.569019, 7.214696, 6.282757, 
50, 1.358336, 23.949996, 0.008559, 0.091045, 0.796688, 4.553370, 6.282243, 
50, 1.365449, 23.949987, 0.015673, 0.142268, 1.024450, 4.555238, 6.281439, 
50, 1.375693, 23.949963, 0.025917, 0.204886, 1.252365, 4.558311, 6.280283, 
50, 1.389639, 23.949911, 0.039863, 0.278912, 1.480511, 4.562908, 6.278713, 
50, 1.407856, 23.949811, 0.058081, 0.364361, 1.708979, 4.569368, 6.276666, 
50, 1.430918, 23.949631, 0.081143, 0.461255, 1.937882, 4.578055, 6.274083, 
50, 1.459398, 23.949326, 0.109625, 0.569622, 2.167350, 4.589366, 6.270906, 
50, 1.493869, 23.948837, 0.144100, 0.689499, 2.397537, 4.603733, 6.267078, 
50, 1.534909, 23.948083, 0.185146, 0.820930, 2.628619, 4.621635, 6.262547, 
50, 1.582809, 23.946968, 0.233059, 0.958264, 2.746686, 2.361350, 6.257296, 
50, 1.637579, 23.945387, 0.287851, 1.095843, 2.751584, 0.097961, 6.251340, 
50, 1.699226, 23.943217, 0.349537, 1.233708, 2.757289, 0.114101, 6.244698, 
50, 1.767760, 23.940327, 0.418132, 1.371900, 2.763834, 0.130895, 6.237393, 
50, 1.843189, 23.936570, 0.493655, 1.510462, 2.771249, 0.148298, 6.229449, 
50, 1.925523, 23.931787, 0.576127, 1.649440, 2.779560, 0.166229, 6.220893, 
50, 2.014767, 23.925810, 0.665571, 1.788879, 2.788789, 0.184565, 6.211757, 
50, 2.110928, 23.918460, 0.762012, 1.928827, 2.798946, 0.203144, 6.202075, 
50, 2.214010, 23.909550, 0.865479, 2.069328, 2.810034, 0.221764, 6.191882, 
50, 2.324015, 23.898885, 0.976000, 2.210431, 2.822044, 0.240193, 6.181220, 
50, 2.440945, 23.886262, 1.093609, 2.352178, 2.834952, 0.258173, 6.170132, 
50, 2.564796, 23.871477, 1.218340, 2.494614, 2.848724, 0.275427, 6.158663, 
50, 2.695565, 23.854321, 1.350229, 2.637780, 2.863307, 0.291672, 6.146861, 
50, 2.833242, 23.834583, 1.489314, 2.781712, 2.878639, 0.306633, 6.134779, 
50, 2.977820, 23.812052, 1.635637, 2.926444, 2.894641, 0.320050, 6.122469, 
50, 3.128996, 23.786571, 1.788946, 3.066181, 2.794744, -1.997945, 6.110010, 
50, 3.286183, 23.758054, 1.948699, 3.195061, 2.577601, -4.342864, 6.097501, 
50, 3.448791, 23.726451, 2.114348, 3.312997, 2.358724, -4.377538, 6.085036, 
50, 3.616227, 23.691748, 2.285343, 3.419891, 2.137874, -4.416999, 6.072701, 
50, 3.787902, 23.653972, 2.461125, 3.515634, 1.914860, -4.460282, 6.060576, 
