Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 1.715690, 0.980000, 1.715710, 2.643401, 0.644974, -4.961339, 0.000000, 
20, 1.768776, 0.980000, 1.768796, 2.654316, 0.545747, -4.961339, 0.000000, 
20, 1.822041, 0.980000, 1.822061, 2.663247, 0.446520, -4.961339, 0.000000, 
20, 1.875445, 0.980000, 1.875465, 2.670192, 0.347294, -4.961339, 0.000000, 
20, 1.928948, 0.980000, 1.928968, 2.675154, 0.248067, -4.961339, 0.000000, 
20, 1.982511, 0.980000, 1.982531, 2.678131, 0.148840, -4.961339, 0.000000, 
20, 2.036086, 0.980000, 2.036106, 2.678778, 0.032350, -5.824496, 0.000000, 
20, 2.089628, 0.980000, 2.089648, 2.677095, -0.084140, -5.824496, 0.000000, 
20, 2.143097, 0.980000, 2.143117, 2.673427, -0.183366, -4.961339, 0.000000, 
20, 2.196452, 0.980000, 2.196472, 2.667776, -0.282593, -4.961339, 0.000000, 
20, 2.249655, 0.980000, 2.249675, 2.660139, -0.381820, -4.961339, 0.000000, 
20, 2.302666, 0.980000, 2.302685, 2.650518, -0.481047, -4.961339, 0.000000, 
20, 2.355444, 0.980000, 2.355464, 2.638913, -0.580274, -4.961339, 0.000000, 
20, 2.407950, 0.980000, 2.407970, 2.625323, -0.679500, -4.961339, 0.000000, 
20, 2.460145, 0.980000, 2.460165, 2.609748, -0.778727, -4.961339, 0.000000, 
20, 2.511989, 0.980000, 2.512009, 2.592189, -0.877954, -4.961339, 0.000000, 
20, 2.563442, 0.980000, 2.563462, 2.572646, -0.977181, -4.961339, 0.000000, 
20, 2.614464, 0.980000, 2.614484, 2.551117, -1.076407, -4.961339, 0.000000, 
20, 2.665016, 0.980000, 2.665036, 2.527605, -1.175634, -4.961339, 0.000000, 
20, 2.715058, 0.980000, 2.715078, 2.502107, -1.274861, -4.961339, 0.000000, 
20, 2.764551, 0.980000, 2.764571, 2.474626, -1.374088, -4.961339, 0.000000, 
20, 2.813454, 0.980000, 2.813474, 2.445159, -1.473314, -4.961339, 0.000000, 
20, 2.861728, 0.980000, 2.861748, 2.413709, -1.572541, -4.961339, 0.000000, 
20, 2.909334, 0.980000, 2.909354, 2.380273, -1.671768, -4.961339, 0.000000, 
20, 2.956231, 0.980000, 2.956251, 2.344853, -1.770995, -4.961339, 0.000000, 
20, 3.002380, 0.980000, 3.002400, 2.307449, -1.870222, -4.961339, 0.000000, 
20, 3.047741, 0.980000, 3.047761, 2.268060, -1.969448, -4.961339, 0.000000, 
20, 3.092275, 0.980000, 3.092295, 2.226686, -2.068675, -4.961339, 0.000000, 
20, 3.135941, 0.980000, 3.135961, 2.183328, -2.167902, -4.961339, 0.000000, 
20, 3.178701, 0.980000, 3.178721, 2.137986, -2.267129, -4.961339, 0.000000, 
20, 3.220514, 0.980000, 3.220534, 2.090659, -2.366355, -4.961339, 0.000000, 
20, 3.261341, 0.980000, 3.261361, 2.041347, -2.465582, -4.961339, 0.000000, 
20, 3.301142, 0.980000, 3.301162, 1.990051, -2.564809, -4.961339, 0.000000, 
20, 3.339878, 0.980000, 3.339897, 1.936770, -2.664036, -4.961339, 0.000000, 
20, 3.377508, 0.980000, 3.377528, 1.881505, -2.763262, -4.961339, 0.000000, 
20, 3.413993, 0.980000, 3.414013, 1.824255, -2.862489, -4.961339, 0.000000, 
20, 3.449300, 0.980000, 3.449320, 1.765366, -2.944453, -4.098181, 0.000000, 
20, 3.483417, 0.980000, 3.483437, 1.705830, -2.976803, -1.617512, 0.000000, 
20, 3.516343, 0.980000, 3.516362, 1.646294, -2.976803, 0.000000, 0.000000, 
20, 3.548078, 0.980000, 3.548098, 1.586758, -2.976803, -0.000000, 0.000000, 
20, 3.578622, 0.980000, 3.578642, 1.527222, -2.976803, 0.000000, 0.000000, 
20, 3.607976, 0.980000, 3.607996, 1.467686, -2.976803, 0.000000, 0.000000, 
20, 3.636139, 0.980000, 3.636159, 1.408150, -2.976803, -0.000000, 0.000000, 
20, 3.663111, 0.980000, 3.663131, 1.348614, -2.976803, 0.000000, 0.000000, 
